job_id,job_title,salary_usd,salary_currency,salary_local,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI00135,Data Engineer,50514,CAD,63143,EN,PT,Canada,M,Philippines,100,"SQL, PyTorch, Tableau, NLP",PhD,1,Automotive,2024-08-04,2024-08-28,2384,9,Cognitive Computing
AI00136,AI Product Manager,94158,EUR,80034,MI,FL,Germany,M,Vietnam,100,"PyTorch, R, Scala",Master,2,Education,2024-09-01,2024-10-10,867,5.5,Future Systems
AI00137,Principal Data Scientist,161009,EUR,136858,EX,FL,Netherlands,M,Netherlands,50,"Kubernetes, AWS, GCP",Associate,19,Transportation,2024-02-17,2024-03-17,1247,7.1,Cognitive Computing
AI00138,Data Analyst,91911,USD,91911,EX,FT,India,L,India,100,"PyTorch, SQL, Azure, Docker",Associate,15,Technology,2024-06-15,2024-08-15,2149,5.9,Cloud AI Solutions
AI00139,AI Specialist,248071,EUR,210860,EX,FL,Germany,M,Czech Republic,50,"Kubernetes, R, GCP",Bachelor,15,Consulting,2025-04-13,2025-04-29,616,7.6,Future Systems
AI00140,Autonomous Systems Engineer,150204,EUR,127673,SE,PT,Germany,M,Germany,50,"Docker, Linux, Kubernetes, Data Visualization",Bachelor,9,Transportation,2025-03-18,2025-04-12,1478,6.3,Neural Networks Co
AI00141,AI Product Manager,181517,EUR,154289,SE,CT,Netherlands,L,Netherlands,50,"SQL, Kubernetes, NLP, MLOps",PhD,9,Government,2024-08-13,2024-09-05,981,8.9,TechCorp Inc
AI00142,Data Analyst,64573,EUR,54887,EN,PT,France,L,France,100,"Kubernetes, GCP, Mathematics, Python",Master,1,Government,2024-07-19,2024-09-30,1495,9.2,AI Innovations
AI00143,ML Ops Engineer,89332,USD,89332,MI,CT,United States,S,United States,100,"Python, TensorFlow, Deep Learning, Docker, PyTorch",Bachelor,4,Finance,2024-08-20,2024-10-23,2011,6,Predictive Systems
AI00144,Machine Learning Engineer,118239,USD,118239,SE,FL,Sweden,S,Indonesia,50,"AWS, Hadoop, PyTorch, Statistics, Azure",PhD,9,Energy,2024-08-03,2024-09-22,576,8.1,Future Systems
AI00145,AI Specialist,103715,JPY,11408650,MI,FT,Japan,S,Japan,50,"Python, Azure, Statistics",Bachelor,4,Automotive,2024-12-11,2025-01-20,2224,9.3,Neural Networks Co
AI00146,AI Consultant,151680,AUD,204768,EX,FL,Australia,S,Australia,100,"Computer Vision, AWS, Kubernetes",Associate,14,Manufacturing,2024-06-20,2024-07-31,2439,6.9,Cognitive Computing
AI00147,Data Analyst,142589,EUR,121201,SE,FT,Netherlands,L,Netherlands,0,"Docker, Tableau, Kubernetes, Data Visualization, GCP",Master,8,Government,2024-10-25,2024-11-11,2431,6,Predictive Systems
AI00148,Research Scientist,63062,USD,63062,EN,PT,Sweden,L,Sweden,50,"PyTorch, R, Mathematics, Kubernetes",Associate,1,Real Estate,2024-09-05,2024-10-18,1558,6.7,Smart Analytics
AI00149,Data Engineer,80691,JPY,8876010,EN,CT,Japan,L,Japan,100,"Deep Learning, Computer Vision, PyTorch, Statistics, Spark",Master,1,Retail,2024-12-21,2025-01-04,624,8.1,DataVision Ltd
AI00150,Data Analyst,171580,JPY,18873800,SE,PT,Japan,L,Kenya,100,"SQL, Spark, MLOps",PhD,7,Manufacturing,2024-10-14,2024-12-09,1931,6.7,Predictive Systems
AI00151,Autonomous Systems Engineer,58331,USD,58331,SE,PT,China,M,Chile,0,"Hadoop, Java, NLP, Mathematics, Python",Master,5,Transportation,2024-11-23,2025-01-24,2002,6.1,Cognitive Computing
AI00152,Head of AI,85620,CAD,107025,MI,FT,Canada,L,Canada,100,"TensorFlow, GCP, MLOps, NLP",Associate,4,Healthcare,2025-01-22,2025-02-23,848,5.8,Quantum Computing Inc
AI00153,AI Consultant,220871,EUR,187740,EX,FT,Austria,M,Austria,0,"Linux, Tableau, Spark, Scala",Associate,14,Automotive,2024-06-28,2024-07-31,821,5.2,DeepTech Ventures
AI00154,ML Ops Engineer,93007,EUR,79056,MI,CT,France,M,France,50,"Docker, SQL, MLOps, GCP, Hadoop",Bachelor,4,Energy,2024-06-05,2024-07-23,1595,6.4,Cognitive Computing
AI00155,AI Specialist,191783,SGD,249318,EX,FT,Singapore,S,Singapore,100,"Java, GCP, PyTorch",PhD,14,Healthcare,2024-10-04,2024-10-27,2352,5.6,Advanced Robotics
AI00156,Head of AI,83683,USD,83683,MI,FL,Israel,S,Czech Republic,50,"Mathematics, Computer Vision, MLOps, Git, Deep Learning",Bachelor,3,Education,2024-05-15,2024-06-07,818,5.3,Smart Analytics
AI00157,Research Scientist,107869,USD,107869,SE,FL,Ireland,S,Ireland,50,"SQL, Linux, GCP",Associate,8,Finance,2024-02-17,2024-04-01,2148,7.3,Predictive Systems
AI00158,Autonomous Systems Engineer,73528,USD,73528,MI,PT,Sweden,S,Poland,0,"NLP, R, Git, MLOps",Associate,2,Finance,2024-03-01,2024-05-05,557,8,Algorithmic Solutions
AI00159,NLP Engineer,47642,USD,47642,MI,FL,China,L,Sweden,100,"Python, TensorFlow, NLP",PhD,3,Telecommunications,2024-11-22,2025-01-13,2171,8,DeepTech Ventures
AI00160,AI Software Engineer,179937,EUR,152946,SE,PT,Netherlands,L,Netherlands,50,"Python, TensorFlow, NLP, Kubernetes",Associate,6,Real Estate,2024-06-01,2024-07-29,774,8.1,Machine Intelligence Group
AI00161,Data Engineer,157066,CHF,141359,MI,PT,Switzerland,L,Sweden,0,"GCP, Docker, NLP, Data Visualization",PhD,2,Transportation,2024-05-01,2024-05-26,887,9,Neural Networks Co
AI00162,Data Scientist,57299,USD,57299,EN,CT,Israel,M,Israel,0,"PyTorch, Spark, TensorFlow",Bachelor,1,Retail,2024-01-17,2024-02-19,794,7.8,DataVision Ltd
AI00163,Data Engineer,176844,CAD,221055,EX,FL,Canada,L,France,50,"Linux, Scala, Tableau",PhD,10,Telecommunications,2024-06-08,2024-07-19,577,5.4,Digital Transformation LLC
AI00164,AI Research Scientist,64892,CAD,81115,EN,CT,Canada,M,Canada,50,"Kubernetes, Scala, Azure, Computer Vision",Associate,1,Transportation,2024-11-05,2025-01-03,1645,5.7,Algorithmic Solutions
AI00165,AI Specialist,63024,EUR,53570,EN,CT,Austria,L,Austria,0,"Git, Statistics, Data Visualization",Bachelor,1,Gaming,2024-04-04,2024-05-05,1745,9.2,Algorithmic Solutions
AI00166,Principal Data Scientist,136695,CHF,123026,MI,FL,Switzerland,S,Switzerland,50,"Linux, GCP, Tableau, Java",Bachelor,2,Gaming,2024-12-10,2024-12-27,1424,5.9,Algorithmic Solutions
AI00167,Data Scientist,69744,USD,69744,EN,PT,South Korea,L,South Korea,50,"Python, Docker, Tableau",Associate,1,Telecommunications,2024-12-30,2025-01-22,1077,8.4,Autonomous Tech
AI00168,AI Specialist,135137,EUR,114866,EX,FL,Austria,M,Austria,0,"Kubernetes, GCP, Data Visualization",PhD,18,Finance,2024-04-06,2024-05-17,1590,5.4,TechCorp Inc
AI00169,Computer Vision Engineer,143037,USD,143037,EX,FL,Sweden,S,Sweden,0,"Data Visualization, Linux, Azure, Java",PhD,13,Manufacturing,2024-05-24,2024-07-07,775,9.5,Autonomous Tech
AI00170,Machine Learning Engineer,113068,GBP,84801,SE,FT,United Kingdom,M,United Kingdom,100,"Docker, Scala, Java, Data Visualization, Kubernetes",Master,9,Gaming,2024-06-10,2024-07-05,1805,6.6,Machine Intelligence Group
AI00171,AI Software Engineer,113917,GBP,85438,SE,PT,United Kingdom,S,Russia,0,"SQL, Kubernetes, GCP",Master,9,Government,2024-10-07,2024-10-26,1720,7.3,Future Systems
AI00172,Head of AI,80311,USD,80311,EX,PT,India,M,India,50,"Git, GCP, Computer Vision, Kubernetes, Docker",Bachelor,13,Finance,2025-01-17,2025-03-11,1052,5,Smart Analytics
AI00173,Autonomous Systems Engineer,160261,EUR,136222,SE,CT,Germany,L,Germany,50,"AWS, Linux, Scala, GCP, Python",Associate,6,Education,2024-02-26,2024-04-16,748,9.9,Smart Analytics
AI00174,Research Scientist,152241,CHF,137017,SE,FL,Switzerland,S,Switzerland,50,"Kubernetes, SQL, Git, PyTorch, Computer Vision",Bachelor,8,Gaming,2024-04-05,2024-06-05,1807,5.9,AI Innovations
AI00175,Research Scientist,74172,USD,74172,MI,CT,Israel,M,Israel,100,"Statistics, Kubernetes, GCP, Spark",PhD,2,Government,2024-01-24,2024-03-22,1780,7.5,Algorithmic Solutions
AI00176,Computer Vision Engineer,105632,USD,105632,MI,FL,Finland,L,Norway,100,"AWS, R, MLOps",Bachelor,3,Government,2025-01-03,2025-01-30,2376,9.4,Machine Intelligence Group
AI00177,Principal Data Scientist,89515,SGD,116370,MI,CT,Singapore,L,South Africa,100,"PyTorch, NLP, Computer Vision",Associate,4,Gaming,2025-01-17,2025-03-29,2328,7.4,DataVision Ltd
AI00178,AI Software Engineer,102319,USD,102319,MI,FL,Denmark,M,Colombia,50,"Deep Learning, Mathematics, Data Visualization, NLP",Associate,4,Energy,2024-07-14,2024-08-01,1939,6.2,Cognitive Computing
AI00179,AI Software Engineer,110536,USD,110536,MI,CT,Denmark,M,France,50,"SQL, Spark, Mathematics, Linux, TensorFlow",Associate,2,Real Estate,2024-05-01,2024-06-22,1559,5.4,DeepTech Ventures
AI00180,NLP Engineer,176372,USD,176372,SE,FL,Denmark,S,Denmark,0,"SQL, AWS, Computer Vision",Bachelor,5,Technology,2024-05-02,2024-07-05,729,8,AI Innovations
AI00181,AI Software Engineer,58111,EUR,49394,EN,FT,Austria,S,Austria,100,"Docker, Linux, Java",Bachelor,0,Finance,2024-01-20,2024-02-17,889,5.6,Digital Transformation LLC
AI00182,AI Product Manager,39802,USD,39802,SE,PT,India,M,Spain,100,"Git, Hadoop, Linux",Associate,8,Consulting,2024-02-05,2024-03-06,2046,8.3,Digital Transformation LLC
AI00183,Head of AI,147385,EUR,125277,SE,FL,France,L,Denmark,50,"Java, Statistics, AWS, Scala",Master,9,Consulting,2024-03-08,2024-03-25,1576,8.6,Cloud AI Solutions
AI00184,Research Scientist,118122,USD,118122,EN,FT,Denmark,L,Denmark,0,"Git, Scala, MLOps, Docker, Hadoop",Associate,0,Automotive,2024-07-20,2024-09-06,2018,9.3,Cloud AI Solutions
AI00185,AI Architect,75225,AUD,101554,EN,FT,Australia,L,Russia,100,"Deep Learning, MLOps, Linux",Master,0,Real Estate,2024-10-10,2024-11-26,2399,7.5,Machine Intelligence Group
AI00186,AI Research Scientist,48325,CAD,60406,EN,FL,Canada,M,Canada,100,"Spark, TensorFlow, Hadoop",Associate,0,Manufacturing,2025-03-26,2025-06-07,1523,6.2,Algorithmic Solutions
AI00187,Data Scientist,64973,USD,64973,EN,CT,Sweden,L,Sweden,0,"Git, Spark, NLP, MLOps",Master,0,Energy,2024-03-08,2024-04-24,1016,6.4,AI Innovations
AI00188,Computer Vision Engineer,78182,AUD,105546,MI,PT,Australia,M,Australia,50,"Hadoop, Docker, Computer Vision, Linux",Associate,4,Retail,2024-03-22,2024-05-22,1582,7.9,Cloud AI Solutions
AI00189,Data Analyst,357875,USD,357875,EX,PT,Norway,L,Norway,50,"Git, AWS, Linux, Tableau, Java",Associate,10,Retail,2024-01-19,2024-02-27,1044,8,Advanced Robotics
AI00190,AI Software Engineer,61953,USD,61953,SE,FT,India,L,India,50,"AWS, NLP, Tableau, SQL, PyTorch",Associate,8,Finance,2024-08-20,2024-10-14,1469,6.3,Advanced Robotics
AI00191,AI Product Manager,236982,USD,236982,EX,FL,Denmark,L,Poland,0,"AWS, Kubernetes, Tableau",Master,10,Gaming,2025-03-20,2025-04-03,597,5.1,Smart Analytics
AI00192,Principal Data Scientist,90203,EUR,76673,MI,PT,Austria,S,Austria,50,"Python, R, MLOps, GCP",PhD,3,Finance,2025-03-08,2025-05-12,1774,7.5,Autonomous Tech
AI00193,NLP Engineer,109984,JPY,12098240,SE,CT,Japan,S,Switzerland,0,"Data Visualization, Linux, SQL",Associate,7,Energy,2024-08-07,2024-08-31,1535,8,DeepTech Ventures
AI00194,AI Specialist,146371,CAD,182964,EX,PT,Canada,S,Ireland,100,"MLOps, Python, Scala, Docker",PhD,14,Healthcare,2024-11-15,2024-12-17,2313,5.4,Machine Intelligence Group
AI00195,Deep Learning Engineer,268088,EUR,227875,EX,PT,Netherlands,M,Netherlands,0,"NLP, AWS, Tableau, Scala, Computer Vision",Associate,10,Finance,2024-11-04,2024-12-21,1385,9.5,Predictive Systems
AI00196,Data Engineer,97647,GBP,73235,MI,CT,United Kingdom,S,Norway,50,"Java, Data Visualization, Scala, R",PhD,4,Government,2024-02-27,2024-04-08,1305,6.2,DeepTech Ventures
AI00197,Principal Data Scientist,221711,EUR,188454,EX,FT,Germany,S,Turkey,0,"TensorFlow, Kubernetes, NLP, PyTorch",Bachelor,17,Gaming,2025-01-14,2025-03-16,1652,8.9,Machine Intelligence Group
AI00198,Data Scientist,78716,EUR,66909,EN,PT,Germany,L,Germany,100,"Azure, Statistics, Kubernetes, Java",Bachelor,0,Automotive,2024-07-12,2024-08-13,2401,8.2,DataVision Ltd
AI00199,Principal Data Scientist,169717,CHF,152745,SE,CT,Switzerland,S,Switzerland,50,"Spark, Scala, PyTorch, Statistics",Master,5,Education,2024-03-07,2024-04-03,1003,9.5,DeepTech Ventures
AI00200,Data Analyst,92798,EUR,78878,MI,CT,Austria,L,Austria,50,"Linux, Kubernetes, SQL, Git",PhD,4,Consulting,2024-09-07,2024-11-12,1685,6.4,Neural Networks Co
AI00201,AI Product Manager,37177,USD,37177,MI,FL,China,S,China,0,"R, AWS, Hadoop, Spark",Associate,2,Automotive,2024-06-13,2024-08-25,869,6.1,Digital Transformation LLC
AI00202,Data Analyst,85505,USD,85505,MI,CT,Israel,S,Israel,50,"Java, Linux, R",Bachelor,4,Gaming,2025-01-21,2025-03-28,1983,5.1,Future Systems
AI00203,Robotics Engineer,113625,EUR,96581,MI,FT,France,L,France,100,"R, Python, Data Visualization, Scala",Associate,3,Automotive,2024-12-13,2025-01-02,2036,5.8,Advanced Robotics
AI00204,ML Ops Engineer,121846,AUD,164492,SE,PT,Australia,L,Australia,50,"NLP, AWS, Docker, Python",Master,6,Retail,2025-02-06,2025-04-20,2213,7.4,DeepTech Ventures
AI00205,Robotics Engineer,115136,JPY,12664960,MI,FT,Japan,M,Japan,50,"Scala, Python, Mathematics",Bachelor,3,Finance,2024-08-09,2024-09-03,1542,6.3,Neural Networks Co
AI00206,Data Scientist,265646,EUR,225799,EX,FT,France,L,Canada,0,"PyTorch, Computer Vision, SQL, AWS",Bachelor,16,Healthcare,2024-12-28,2025-01-11,1473,9.4,Predictive Systems
AI00207,AI Consultant,92726,CHF,83453,EN,FT,Switzerland,L,Switzerland,0,"Kubernetes, R, GCP, MLOps, Mathematics",Bachelor,0,Telecommunications,2024-09-22,2024-11-17,2013,9.8,AI Innovations
AI00208,Research Scientist,50607,USD,50607,EN,FL,Israel,S,Israel,100,"Azure, Tableau, Kubernetes, Deep Learning, Computer Vision",Bachelor,0,Telecommunications,2024-06-10,2024-08-05,1801,8.6,Autonomous Tech
AI00209,Machine Learning Researcher,219875,USD,219875,EX,PT,Sweden,L,Sweden,50,"NLP, Kubernetes, Tableau, Linux, R",Master,15,Automotive,2024-09-12,2024-11-15,1609,8.4,TechCorp Inc
AI00210,Robotics Engineer,93342,USD,93342,EX,CT,China,M,China,100,"Spark, Python, Azure",Master,11,Transportation,2025-02-15,2025-04-02,1345,7.2,AI Innovations
AI00211,Data Scientist,99132,EUR,84262,MI,FL,Netherlands,L,Netherlands,50,"Python, Linux, R",PhD,3,Government,2024-05-17,2024-06-15,2121,9.7,Advanced Robotics
AI00212,Data Analyst,148775,SGD,193408,SE,CT,Singapore,L,France,0,"Java, PyTorch, Scala",Associate,5,Real Estate,2024-01-07,2024-01-26,1222,6.3,Smart Analytics
AI00213,Data Scientist,63090,USD,63090,EN,CT,Denmark,S,Denmark,100,"AWS, MLOps, Python, Tableau, Azure",Master,0,Retail,2024-01-25,2024-03-18,1913,5.4,Neural Networks Co
AI00214,Robotics Engineer,39782,USD,39782,EN,CT,China,L,China,0,"Data Visualization, NLP, Python, R, Computer Vision",Bachelor,1,Transportation,2024-10-30,2025-01-04,2183,8.9,Quantum Computing Inc
AI00215,AI Architect,240915,CAD,301144,EX,PT,Canada,L,Canada,0,"TensorFlow, Java, MLOps",Master,14,Energy,2024-02-23,2024-04-17,1222,7.3,Advanced Robotics
AI00216,Robotics Engineer,69061,SGD,89779,MI,FL,Singapore,S,France,100,"Data Visualization, Linux, Tableau, Mathematics, Kubernetes",Master,4,Real Estate,2024-12-17,2025-02-01,1319,6.9,Future Systems
AI00217,Machine Learning Engineer,146403,EUR,124443,SE,PT,Netherlands,L,Netherlands,100,"Python, Scala, Java, Computer Vision, Azure",PhD,5,Gaming,2024-01-04,2024-02-07,1031,8.4,Algorithmic Solutions
AI00218,AI Consultant,56884,USD,56884,EN,CT,Finland,M,Finland,100,"Python, Mathematics, Tableau, Kubernetes",Bachelor,1,Government,2024-08-08,2024-08-24,532,9.1,Autonomous Tech
AI00219,AI Consultant,172277,CHF,155049,SE,PT,Switzerland,L,Switzerland,0,"Hadoop, Spark, Kubernetes, PyTorch, Azure",Bachelor,9,Technology,2024-08-09,2024-08-26,1725,9.7,Quantum Computing Inc
AI00220,Data Engineer,254054,EUR,215946,EX,CT,Austria,L,Austria,100,"R, Tableau, Data Visualization, Spark",Bachelor,17,Education,2024-09-26,2024-11-08,1518,9.8,Digital Transformation LLC
AI00221,Machine Learning Researcher,97442,EUR,82826,SE,FT,Germany,S,Germany,50,"Computer Vision, Linux, TensorFlow",PhD,5,Retail,2024-07-07,2024-08-01,1164,5.5,DataVision Ltd
AI00222,NLP Engineer,84037,USD,84037,EX,PT,China,S,China,50,"Computer Vision, NLP, GCP",Bachelor,19,Retail,2024-01-24,2024-02-12,2292,6,Autonomous Tech
AI00223,Principal Data Scientist,104614,EUR,88922,MI,CT,Netherlands,S,Netherlands,50,"SQL, Python, Linux, Computer Vision, Hadoop",Bachelor,4,Telecommunications,2024-10-10,2024-12-09,1895,7.9,Digital Transformation LLC
AI00224,Data Scientist,103566,USD,103566,SE,CT,Finland,S,Finland,100,"Git, Linux, Java, Statistics",Bachelor,7,Manufacturing,2024-01-09,2024-03-04,1777,8,Predictive Systems
AI00225,Autonomous Systems Engineer,69417,USD,69417,EN,CT,Ireland,L,Canada,50,"Data Visualization, Java, Docker, Kubernetes",Master,0,Energy,2024-04-22,2024-05-12,1887,9.4,Cloud AI Solutions
AI00226,AI Product Manager,27748,USD,27748,EN,FT,China,S,Israel,100,"NLP, Java, TensorFlow",Master,0,Automotive,2024-12-09,2025-02-03,1984,5.8,Autonomous Tech
AI00227,NLP Engineer,245370,USD,245370,EX,FL,Sweden,M,Sweden,100,"Tableau, Java, TensorFlow",Master,14,Real Estate,2024-03-17,2024-04-03,2030,8.4,Cognitive Computing
AI00228,AI Software Engineer,86794,JPY,9547340,MI,FL,Japan,S,Japan,50,"Scala, SQL, Hadoop, Statistics, GCP",Bachelor,4,Finance,2025-02-25,2025-04-25,1875,8.2,Cloud AI Solutions
AI00229,Computer Vision Engineer,58554,USD,58554,EN,FT,Ireland,S,Ireland,0,"Linux, Java, R, SQL, Mathematics",Master,1,Healthcare,2024-11-20,2024-12-22,2448,9.3,Cognitive Computing
AI00230,AI Specialist,152077,GBP,114058,SE,FT,United Kingdom,L,Canada,50,"Kubernetes, Git, Statistics",PhD,6,Automotive,2024-01-30,2024-03-20,2336,9.6,Cognitive Computing
AI00231,Data Scientist,152349,JPY,16758390,EX,FT,Japan,S,Japan,50,"MLOps, Scala, Java",Associate,10,Healthcare,2024-08-04,2024-09-30,1703,5.5,Quantum Computing Inc
AI00232,Deep Learning Engineer,155935,USD,155935,EX,FL,Israel,S,Ghana,50,"Python, Hadoop, Git",Associate,17,Retail,2025-03-25,2025-04-27,661,8.8,Predictive Systems
AI00233,Deep Learning Engineer,299354,CHF,269419,EX,FL,Switzerland,S,Switzerland,100,"MLOps, Scala, Docker",Bachelor,14,Retail,2024-06-16,2024-07-31,572,6.8,Advanced Robotics
AI00234,Autonomous Systems Engineer,112130,JPY,12334300,SE,FT,Japan,M,Japan,100,"SQL, Azure, Deep Learning",Associate,5,Energy,2024-03-14,2024-05-14,2021,9.4,Cognitive Computing
AI00235,AI Product Manager,299005,GBP,224254,EX,CT,United Kingdom,L,United Kingdom,100,"Tableau, Python, MLOps, Statistics, Computer Vision",Master,16,Transportation,2024-06-17,2024-08-17,687,9.5,Cloud AI Solutions
AI00236,AI Product Manager,57697,JPY,6346670,EN,FL,Japan,M,Japan,100,"Python, TensorFlow, Deep Learning, MLOps",PhD,1,Energy,2024-03-23,2024-05-01,1370,9.7,DataVision Ltd
AI00237,Deep Learning Engineer,140199,SGD,182259,EX,FT,Singapore,S,Singapore,0,"Docker, Data Visualization, Python",Associate,18,Manufacturing,2025-03-26,2025-04-22,568,6.7,Predictive Systems
AI00238,Computer Vision Engineer,107028,USD,107028,EX,CT,China,M,Ghana,50,"Git, Linux, Statistics, Mathematics",PhD,11,Education,2024-10-29,2025-01-01,1172,5.8,Future Systems
AI00239,Data Analyst,48978,USD,48978,EN,FL,South Korea,M,Switzerland,50,"Computer Vision, Kubernetes, Git",Associate,1,Gaming,2024-02-21,2024-04-21,647,7.3,Future Systems
AI00240,Principal Data Scientist,101366,EUR,86161,MI,FL,France,M,France,100,"Python, Data Visualization, Linux, Azure",Master,3,Manufacturing,2025-01-04,2025-01-20,1292,6.7,DataVision Ltd
AI00241,AI Research Scientist,79125,EUR,67256,MI,CT,Netherlands,S,Netherlands,100,"Computer Vision, GCP, NLP, Statistics",PhD,4,Media,2024-03-05,2024-05-14,510,7.8,Smart Analytics
AI00242,Machine Learning Engineer,51110,USD,51110,SE,FL,China,S,China,50,"TensorFlow, Mathematics, Deep Learning, Computer Vision, R",Master,6,Automotive,2024-03-22,2024-05-06,1861,9.8,Cloud AI Solutions
AI00243,Data Scientist,96374,EUR,81918,MI,PT,Germany,S,Germany,0,"Deep Learning, SQL, Git, PyTorch",Associate,3,Retail,2024-05-08,2024-06-08,744,8.8,TechCorp Inc
AI00244,Autonomous Systems Engineer,92286,SGD,119972,EN,PT,Singapore,L,Singapore,100,"AWS, Java, Python, Mathematics",PhD,0,Energy,2025-02-04,2025-04-05,830,8.3,Advanced Robotics
AI00245,Data Scientist,102456,USD,102456,SE,FL,Sweden,S,Sweden,100,"PyTorch, Git, R, Azure",PhD,7,Education,2024-08-31,2024-11-12,552,6.9,Algorithmic Solutions
AI00246,ML Ops Engineer,138420,USD,138420,EX,CT,Sweden,M,Sweden,50,"PyTorch, Docker, Data Visualization, GCP, TensorFlow",PhD,17,Transportation,2024-02-13,2024-03-21,1582,5.3,DataVision Ltd
AI00247,AI Software Engineer,203654,CAD,254568,EX,PT,Canada,L,Canada,100,"SQL, Kubernetes, Computer Vision, GCP",PhD,12,Retail,2024-01-19,2024-03-23,1049,8.1,Advanced Robotics
AI00248,Robotics Engineer,121706,EUR,103450,SE,FT,Austria,L,Austria,50,"Hadoop, Data Visualization, Python, TensorFlow, Mathematics",PhD,8,Real Estate,2024-12-31,2025-02-23,2066,9.1,Neural Networks Co
AI00249,AI Software Engineer,112939,SGD,146821,SE,CT,Singapore,S,Netherlands,0,"R, Azure, Computer Vision, Deep Learning",PhD,9,Consulting,2024-10-30,2024-11-21,2008,10,Smart Analytics
AI00250,AI Software Engineer,223145,EUR,189673,EX,CT,Germany,L,Brazil,50,"Kubernetes, Scala, MLOps, Statistics",Bachelor,19,Energy,2024-01-02,2024-01-26,2356,7.1,AI Innovations
AI00251,Data Engineer,198959,AUD,268595,EX,FT,Australia,M,Australia,0,"Spark, Python, Deep Learning, TensorFlow, Mathematics",Master,11,Telecommunications,2025-03-11,2025-04-04,1821,7.1,Neural Networks Co
AI00252,Machine Learning Engineer,249841,USD,249841,EX,CT,United States,M,United States,100,"Scala, Linux, Java, Data Visualization",Associate,14,Healthcare,2024-01-08,2024-01-29,2130,7,Machine Intelligence Group
